X,Y,ObjectId,EntityCode,EntityOfficialName,AgreementNumber,EntityType,EntityTypeName,EntityTypeGroup,EntityTypeGroupName,EntityTypeCategory,EntityTypeCategoryName,EntityCountyCode,EntityCountyName,EntityCharteringAgencyCode,EntityCharteringAgencyName,EntityGeographicLEADistrictCode,EntityGeographicLEADistrictOffi,EntityNCESCode,EntityLocaleCode,EntityLocaleName,EntityAuthorizedEducationalSett,EntityActualEducationalSettings,EntityStatus,EntityOpenDate,EntityCloseDate,EntityAuthorizedGrades,EntityActualGrades,EntityFIPSCode,EnttiyREMCid,EntityScheduleList,EntityEarlyChildhoodProgramList,ReceivesTransportationServicesF,ReceivesTransportationService_1,EntityReligiousOrientationCode,EntityReligiousOrientationName,EntityEmail,EntityPhone,EntityPhoneExt,EntityFax,EntityFaxExt,EntityLeadAdminHonorific,EntityLeadAdminFirstName,EntityLeadAdminLastName,EntityPhysicalStreet,EntityPhysicalCity,EntityPhysicalState,EntityPhysicalZip4,EntityMailingStreet,EntityMailingCity,EntityMailingState,EntityMailingZip4,EarlyMiddleCollege
-83.051719665,42.3368793380001,171,990000069,"Volunteers in Prevention, Probation and Prisons, Inc.",990000069,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/05/03 00:00:00,,,,26163,0,,,0,,,,jdash@vipmentoring.org,3139641110,204       ,0,,Mr.,Jerry,Dash,28 WEST ADAMS AVE,DETROIT,MI,482261609,28 WEST ADAMS AVE STE 1310,DETROIT,MI,482261656,
-83.169519227,42.3991234280001,172,990000078,CHILDRENS VILLAGE INTERNATIONAL CENTERS INC.,990000078,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,1971/08/13 00:00:00,,,,26163,0,,,0,,,,SASHMANN@YAHOO.COM,3139317610,,0,,Mr.,SANDFORD ASHMANN,ASHMANN,14901 MEYERS RD,DETROIT,MI,482274087,14901 MEYERS RD,DETROIT,MI,482274087,
-83.0666774009999,42.4280800430001,173,990000133,Wake Up Safe,990000133,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/05/27 00:00:00,,,,26163,0,,,0,,,,ronabrown4@aol.com,3135233578,,0,,Ms.,Rona,Brown,18450 NORWOOD ST,DETROIT,MI,482341844,18450 NORWOOD ST,DETROIT,MI,482341844,
-83.078796107,42.352131372,174,09724,Charlotte Mason Community School,820159724,34,Nonpublic School,2,School,5,Nonpublic,82,Wayne,,,82015,Detroit Public Schools Community District,,,,"Alt, GenEd","Alt, GenEd",Open-Active,2006/09/15 00:00:00,,"KG-Part,1,2,3,4,5,6,7,8","KG-Part,1,2,3,4,5,6,7,8",26163,20,,,82015,Detroit Public Schools Community District,99,Unknown,office@charlottemasoncs.org,3133383481,,3133383498,,Principal,Ann,Pattie,1419 W. Warren Avenue,DETROIT,MI,482082260,1419 W. Warren Avenue,DETROIT,MI,48208,
-83.19966084,42.357529055,175,820008002,Christ Child House,820008002,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/05/13 00:00:00,,,,26163,0,,,0,,,,mbarr@christchildhouse.org,3135846077,,3135841148,,Mrs.,Nicole ,McAdoo,15751 JOY RD,DETROIT,MI,482282117,15751 JOY RD,DETROIT,MI,482282117,
-83.241272188,42.385460697,176,990005409,Fortunate Kids,990005409,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,"PK,OSTime,Tuit",,Open-Active,2015/05/15 00:00:00,,,,26163,0,,"CCare,ECSE 3-6,EHS,EO 0-3,GSRP",0,,,,Fortunatekids15@gmail.com,2484034307,,0,,Ms.,Jasmine,Fortune,13611 Stout St                                              ,Detroit                                                     ,MI,482233350,13611 STOUT ST,DETROIT,MI,482233350,
-83.136832931,42.4294435620001,177,990000164,Strengthening Our Next Generations,990000164,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/06/01 00:00:00,,,,26163,0,,,0,,,,dhswan@sbcglobal.net,3135053690,,0,,Ms.,Deborah,Harris-Swan,18690 BIRCHCREST DR,DETROIT,MI,482212225,18690 BIRCHCREST DR,DETROIT,MI,482212225,
-83.0234344199999,42.3549979640001,178,990005426,Franklin Wright Settlements,990005426,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2015/05/29 00:00:00,,,,26163,0,,,0,,,,dmullen@franklinwright.org,3135791000,,0,,Mrs.,Monique,Marks,3360 Charlevoix St                                          ,Detroit                                                     ,MI,482073298,3360 CHARLEVOIX ST,DETROIT,MI,482073298,
-83.160405806,42.4130041920001,179,990000338,Sugar 'n Spice Kinderworld,990000338,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,1966/04/01 00:00:00,,,,26163,0,,,0,,,,steve128@sbcglobal.net,3138635600,,0,,Mr.,Steven,Perkins,16555 WYOMING ST,DETROIT,MI,482212848,16555 WYOMING ST,DETROIT,MI,482212848,
-83.0234344199999,42.3549979640001,180,820000091,FRANKLIN WRIGHT SETTLEMENTS INC,820000091,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2008/10/06 00:00:00,,,,26163,0,,,0,,,,krobinson@franklinwright.org,3135791000,265       ,0,,,,,3360 Charlevoix St                                          ,Detroit                                                     ,MI,482073298,3360 CHARLEVOIX ST,DETROIT,MI,482073298,
-83.1322141319999,42.417054272,181,82SPX0011,Summer Preschool Early Learning Center,82SPX0011,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2008/10/06 00:00:00,,,,26163,0,,GSRP,0,,,,margaretrainer@aol.com,3133455111,,0,,Ms.,Margaret,Rainer,3121 WEST MCNICHOLS RD,DETROIT,MI,482213051,3121 WEST MCNICHOLS RD,DETROIT,MI,482213051,
-83.149423981,42.4023578470001,182,990004813,Christ The Help Rescue Mission,990004813,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2014/08/18 00:00:00,,,,26163,0,,,0,,,,c.t.h.r.m3@gmail.com,2488184497,,0,,Ms.,Tanesha,Thomas,7759 Fenkell St                                             ,Detroit                                                     ,MI,482381964,3349 WEST OUTER DR,DETROIT,MI,482211664,
-83.15429741,42.3596376360001,183,990004829,GFFD Community Center,990004829,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2014/08/27 00:00:00,,,,26163,0,,,0,,,,gffdcommcntr@gmail.com,3138541215,,0,,Ms.,Visie,Hill,8530 Joy Rd                                                 ,Detroit                                                     ,MI,482043263,8530 JOY RD,DETROIT,MI,482043263,
-83.1591811229999,42.389286128,184,820000055,SUNNYBROOK DAY NURSERY,820000055,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2008/10/06 00:00:00,,,,26163,0,,,0,,,,,0,,0,,,,,13987 WYOMING ST,DETROIT,MI,482382333,13987 WYOMING ST,DETROIT,MI,482382333,
-83.0393578,42.3668214740001,185,820001020,City of Detroit - Department of Human Services,820001020,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/04/20 00:00:00,,,,26163,0,,,0,,,,rawlsc@detroitmi.gov,3138871023,,0,,Mrs.,Coraleen,Rawls,5031 GRANDY ST,DETROIT,MI,482112811,2 WOODWARD AVE RM 1026,DETROIT,MI,482263445,
-83.054431048,42.3272471560001,186,82SF06000,Wayne County Community College,82SF06000,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2008/10/06 00:00:00,,,,26163,0,,,0,,,,wccc@wccc.edu,5175551212,,0,,Dr.,Curtis,Ivery,801 WEST FORT ST,DETROIT,MI,482263010,801 WEST FORT ST,DETROIT,MI,482263010,
-83.1825520909999,42.427589029,187,990005284,Gibson Griggs Odyssey Fund DBA Odyssey New Beginnings Tots,990005284,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2015/03/09 00:00:00,,,,26163,0,,CCare,0,,,,consultant14@outlook.com,3133972320,,3133417950,,Dr.,Cynthia,Griggs,18600 James Couzens Fwy                                     ,Detroit                                                     ,MI,482352509,18600 JAMES COUZENS FWY,DETROIT,MI,482352509,
-83.073072677,42.341735699,188,990001678,Sunshine Community Preschool,990001678,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2012/04/30 00:00:00,,,,26163,0,,,0,,,,sunshinecommunitypreschool@gmail.com,3139645604,,0,,Mrs.,Katrina,Dixon,1519 Martin Luther King Jr Blvd                             ,Detroit                                                     ,MI,48208,1519 MARTIN LUTHER KING JR BLVD,DETROIT,MI,482082867,
-83.248263258,42.413567147,189,00685,Christ the King School,820150685,34,Nonpublic School,2,School,5,Nonpublic,82,Wayne,,,82015,Detroit Public Schools Community District,,,,"GenEd, PK","GenEd, PK",Open-Active,1900/01/01 00:00:00,,"KG-Part,1,2,3,4,5,6,7,8","KG-Part,1,2,3,4,5,6,7,8",26163,20,,,82015,Detroit Public Schools Community District,44,Roman Catholic,alund.ctk@gmail.com,3135321213,,3135321050,,Ms.,Amanda,Lund,16800 TRINITY ST,DETROIT,MI,482193968,16800 TRINITY ST,DETROIT,MI,482193968,
-82.9428466379999,42.4229704200001,190,990004591,Gift Of A Helping Hand Charitable Tr,990004591,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2014/05/16 00:00:00,,,,26163,0,,GSRP,0,,,,tgoahhct@hotmail.com,3132827558,4991263   ,3132827558,,Mrs.,Cathy,Russell,11101 Morang Dr                                             ,Detroit                                                     ,MI,482241702,11101 MORANG DR,DETROIT,MI,482241702,
-83.013962873,42.353903115,191,82SF13000,GLEANERS COMMUNITY FOOD BANK,82SF13000,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2008/10/06 00:00:00,,,,26163,0,,,0,,,,rbonelli@gcfb.org,3139233535,,0,,Mr.,Rachelle,Bonelli,2131 BEAUFAIT ST,DETROIT,MI,482073410,2131 BEAUFAIT ST,DETROIT,MI,482073410,
-83.2284481569999,42.343480261,192,990004276,God's Little Schoolhouse,990004276,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2013/12/18 00:00:00,,,,26163,0,,,0,,,,yvette.snead@yahoo.com,2484166680,,0,,Principal,Yvette,Snead,19212 W Warren Ave                                          ,Detroit                                                     ,MI,482283346,19212 W WARREN AVE,DETROIT,MI,482283346,
-83.110437866,42.338117917,193,990002437,Golden Apple Family Life Skills K-12 Public Charter School,990002437,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2013/01/09 00:00:00,,,,26163,0,,,0,,,,william.brown12@va.gov,2024617167,,0,,Rev.,Johnny,Lowe,4461 28th St                                                ,Detroit                                                     ,MI,482102650,4461 28TH ST,DETROIT,MI,482102650,
-82.934781828,42.4126596310001,194,990006160,Great Beginnings Early Learning Academy,990006160,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82010,Detroit City School District,,,,,,Open-Active,2016/07/01 00:00:00,,,,26163,0,,,0,,,,greatbeginningsacademy@yahoo.com,3139266530,,0,,Dr.,Gwendolyn,Pettway,5901 Cadieux Rd                                             ,Detroit                                                     ,MI,482242003,5901 CADIEUX RD,DETROIT,MI,482242003,
-83.15429741,42.3596376360001,195,990004487,Greater Faith For Deliverance Comm. Ctr.,990004487,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2014/03/20 00:00:00,,,,26163,0,,,0,,,,cmartin238@gmail.com,3139822870,4654022   ,0,,Ms.,Cynthia,Martin,8530 Joy Rd                                                 ,Detroit                                                     ,MI,482043263,8530 JOY RD,DETROIT,MI,482043263,
-82.9528850629999,42.4085007090001,196,990000952,Greater Mt. Zion - Kids in zion,990000952,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2010/09/07 00:00:00,,,,26163,0,,,0,,,,greatermountzion@comcast.net,3138399844,,0,,Dr.,Roy,Hill,15600 Evanston St                                           ,Detroit                                                     ,MI,482242829,15600 EVANSTON ST,DETROIT,MI,482242829,
-83.224283258,42.3471314280001,197,990000139,Greater Sonora Missionary Baptist Church Soaring Eagle Ministries,990000139,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,1978/06/01 00:00:00,,,,26163,0,,,0,,,,moorebishop@gmail.com,7347166671,,0,,Dr.,Johnnie,Moore,18750 SAWYER ST,DETROIT,MI,482283411,18750 SAWYER ST,DETROIT,MI,482283411,
-83.1348776459999,42.427821382,198,990001920,Greenfields Academy Project Team,990001920,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2013/09/04 00:00:00,,,,26163,0,,,0,,,,pitts.renard@gmail.com,3132319791,,0,,Ms.,Donyale,Edwards,18491 Muirland St                                           ,Detroit                                                     ,MI,482212234,18491 MUIRLAND ST,DETROIT,MI,482212234,
-82.9486928329999,42.4058617910001,199,990000801,Growing Minds Learning Center,990000801,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2010/05/17 00:00:00,,,,26163,0,,,0,,,,growing.minds@yahoo.com,3138857772,,0,,Mrs.,Aletha,Darby,11475 E Outer Dr,Detroit,MI,482243226,11475 E OUTER DR            ,DETROIT         ,MI,482243226,
-83.009740811,42.4345844750001,200,990000284,Gumdrops & Lollipops Daycare Center,990000284,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/11/30 00:00:00,,,,26163,0,,,0,,,,dropspops@att.net,3138397077,,0,,Ms.,Tiffny,Green,11215 E 7 Mile Rd,Detroit,MI,482343713,11215 E 7 MILE RD,DETROIT,MI,482343713,
-83.217147654,42.364488753,201,990000232,"Hand In Hand Child Care Center, LLC",990000232,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/08/25 00:00:00,,,,26163,0,,,0,,,,handinhandchildcare@yahoo.com,3132724263,,0,,Mrs.,Michelle,King,18113 WEST CHICAGO ST,DETROIT,MI,482281836,18113 WEST CHICAGO ST,DETROIT,MI,482281836,
-83.1843336539999,42.43123939,202,820000133,HARTFORD HEAD START AGENCY,820000133,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2008/10/06 00:00:00,,,,26163,0,,HS,0,,,,dwinans@hhsami.org,3138611400,213       ,3138617095,,Ms.,Deborah,Winans,14000 W 7 Mile Rd,Detroit,MI,482351717,14000 WEST 7 MILE RD,DETROIT,MI,482351717,
-83.283741463,42.4077209390001,203,990000098,"Harvest Community Development Corportation,Inc",990000098,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2003/10/14 00:00:00,,,,26163,0,,,0,,,,harvestcommunity4u@gmail.com,7348463350,,0,,Mrs.,Thea,Hines,16161 WINSTON ST,DETROIT,MI,482193630,16161 WINSTON ST,DETROIT,MI,482193630,
-83.146820218,42.4173506050001,204,990000085,Harvest Now Ministries International,990000085,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/05/12 00:00:00,,,,26163,0,,,0,,,,harvestnowm@aol.com,3132157482,,0,,Mr.,Raymond,DeFoe,7526 WEST MCNICHOLS RD,DETROIT,MI,482212653,7526 WEST MCNICHOLS RD,DETROIT,MI,482212653,
-83.135457673,42.37667815,205,990000282,Harvest Temple Church,990000282,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2005/08/15 00:00:00,,,,26163,0,,,0,,,,singclare1@aol.com,3134915580,,3134915590,,Mrs.,Claretha,Elder,4919 ELMHURST ST,DETROIT,MI,482041457,4919 ELMHURST ST,DETROIT,MI,482041457,
-83.2348051389999,42.3501559810001,206,990000134,Heavenly Hands Ministry Outreach Church,990000134,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2008/12/09 00:00:00,,,,26163,0,,,0,,,,kimberly.davenport@gmail.com,3134419290,,0,,Mrs.,Kimberly ,Davenport,19815 TIREMAN ST,DETROIT,MI,482282905,19815 TIREMAN ST,DETROIT,MI,482282905,
-83.264691192,42.3712847190001,207,990005172,Helping Hands Child Care & Development,990005172,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2014/12/15 00:00:00,,,,26163,0,,,0,,,,handshelpingchildcare@yahoo.com,3133879455,,0,,Mrs.,Erica,Rodgers,22701 Plymouth,Detroit,MI,482391326,22701 Plymouth,Detroit,MI,48239,
-83.0838931339999,42.371793993,208,990004348,HFLI Academies of the Great Lakes,990004348,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2014/01/28 00:00:00,,,,26163,0,,,0,,,,kmccann@hfli.org,3137018462,,0,,Ms.,Cora,Christmas,8000 John C Lodge Fwy                                       ,Detroit                                                     ,MI,482022303,8000 JOHN C LODGE FWY,DETROIT,MI,482022303,
-83.2347169509999,42.4151855320001,209,990000231,Higher Learning Child Development Center,990000231,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/08/25 00:00:00,,,,26163,0,,,0,,,,vadie1@comcast.net,3135372220,,0,,Mrs.,Vadie ,Williams,19555 WEST MCNICHOLS RD,DETROIT,MI,482194065,19555 WEST MCNICHOLS RD,DETROIT,MI,482194065,
-83.159519791,42.3571871730001,210,990005587,Holy Temple Church of the Living God in Jesus W.C.,990005587,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2015/09/16 00:00:00,,,,26163,0,,,0,,,,PastorPamDixon@gmail.com,3134650655,,0,,Pastor,Pamela,Dixon,8590 Esper St                                               ,Detroit                                                     ,MI,482043183,8590 ESPER ST,DETROIT,MI,482043183,
-83.224283258,42.3471314280001,211,990000141,Improving Our Spiritual Flight Outreach Ministry,990000141,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/02/06 00:00:00,,,,26163,0,,,0,,,,moorebishop@gmail.com,7347166671,,0,,Dr.,Johnnie,Moore,18750 SAWYER ST,DETROIT,MI,482283411,18750 SAWYER ST,DETROIT,MI,482283411,
-83.155246416,42.418480086,212,990001982,Infinite Imaginations,990001982,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2014/09/02 00:00:00,,,,26163,0,,,0,,,,jackqueline.lindsey@infiniteimagine.org,3132073191,,0,,Mrs.,Jackqueline,Lindsey,17197 Cherrylawn St                                         ,Detroit                                                     ,MI,482212566,17197 CHERRYLAWN ST,DETROIT,MI,482212566,
-83.215206952,42.442846559,213,990000122,Inmates of Neccessity,990000122,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2008/11/11 00:00:00,,,,26163,0,,,0,,,,knnthconley@yahoo.com,3133873162,,0,,Mr.,Kenneth,Conley,20501 LINDSAY ST,DETROIT,MI,482352123,20501 LINDSAY ST,DETROIT,MI,482352123,
-83.006858446,42.3758559450001,214,990000099,Inner City Sub Center Inc.,990000099,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/05/20 00:00:00,,,,26163,0,,,0,,,,icsc1969@yahoo.com,3139228818,,0,,Mr.,Anton,Taylor,8411 EAST FOREST AVE,DETROIT,MI,482141215,8411 EAST FOREST AVE,DETROIT,MI,482141215,
